date,product_id,price,quantity_sold,channel,region,ad_spend
2023-01-26,YOGA_MAT,1525.91,13,Flipkart,North,1519.68
2023-01-26,YOGA_MAT,1459.54,17,Amazon,North,1327.33
2023-01-26,SMART_WATCH,4308.15,4,Own_Website,North,3956.79
2023-01-26,SMART_WATCH,4308.65,10,Flipkart,South,3487.59
2023-01-26,FITNESS_BAND,2899.29,5,Own_Website,East,3291.96
2023-01-26,CRICKET_JERSEY,1185.18,3,Own_Website,North,833.54
2023-01-26,CRICKET_JERSEY,1227.6,9,Flipkart,South,724.58
2023-01-26,CRICKET_JERSEY,1176.72,12,Amazon,East,1091.81
2023-01-26,PRO_RUN_SHOES,2545.97,7,Own_Website,South,3583.78
2023-01-26,PRO_RUN_SHOES,2463.07,22,Flipkart,West,4833.66
2023-01-26,PRO_RUN_SHOES,2554.36,22,Amazon,North,3150.5
2023-01-26,SMART_WATCH,4413.53,17,Amazon,North,4901.99
2023-01-27,FITNESS_BAND,2874.01,6,Own_Website,West,4072.44
2023-01-27,FITNESS_BAND,3097.8,11,Flipkart,West,2056.2
2023-01-27,FITNESS_BAND,3011.11,19,Amazon,East,4213.75
2023-01-27,YOGA_MAT,1462.09,8,Own_Website,North,2905.06
2023-01-27,YOGA_MAT,1563.94,19,Flipkart,North,2037.5
2023-01-27,YOGA_MAT,1507.87,18,Amazon,West,2152.52
2023-01-27,SMART_WATCH,4650.7,4,Own_Website,North,4395.15
2023-01-27,SMART_WATCH,4362.59,11,Flipkart,West,4017.34
2023-01-27,CRICKET_JERSEY,1202.7,3,Own_Website,North,737.98
2023-01-27,CRICKET_JERSEY,1184.35,9,Flipkart,West,903.34
2023-01-27,CRICKET_JERSEY,1241.96,17,Amazon,West,1232.06
2023-01-27,PRO_RUN_SHOES,2384.53,3,Own_Website,North,1840.47
2023-01-27,PRO_RUN_SHOES,2560.8,19,Flipkart,West,3452.87
2023-01-27,PRO_RUN_SHOES,2450.72,16,Amazon,North,2531.68
2023-01-27,SMART_WATCH,4387.91,23,Amazon,South,6234.32
2023-01-28,SMART_WATCH,4367.97,8,Own_Website,East,8914.2
2023-01-28,FITNESS_BAND,2866.23,16,Flipkart,North,3021.84
2023-01-28,FITNESS_BAND,3010.52,32,Amazon,East,6152.76
2023-01-28,YOGA_MAT,1566.6,11,Own_Website,West,3790.36
2023-01-28,YOGA_MAT,1451.27,18,Flipkart,South,2162.28
2023-01-28,YOGA_MAT,1459.94,34,Amazon,North,3800.42
2023-01-28,SMART_WATCH,4506.97,19,Flipkart,South,5849.85
2023-01-28,FITNESS_BAND,3143.09,5,Own_Website,East,3700.07
2023-01-28,CRICKET_JERSEY,1214.39,4,Own_Website,North,1084.38
2023-01-28,PRO_RUN_SHOES,2502.84,27,Amazon,West,4947.62
2023-01-28,PRO_RUN_SHOES,2408.72,21,Flipkart,North,4423.84
2023-01-28,SMART_WATCH,4718.55,36,Amazon,West,12226.05
2023-01-28,CRICKET_JERSEY,1148.15,19,Amazon,South,1490.6
2023-01-28,CRICKET_JERSEY,1145.5,9,Flipkart,North,676.18
2023-01-28,PRO_RUN_SHOES,2526.97,10,Own_Website,North,6163.06
2023-01-29,FITNESS_BAND,2900.47,35,Flipkart,East,7240.74
2023-01-29,FITNESS_BAND,3097.0,38,Amazon,West,6998.68
2023-01-29,YOGA_MAT,1470.37,3,Own_Website,North,1072.03
2023-01-29,YOGA_MAT,1537.61,18,Flipkart,South,1890.02
2023-01-29,YOGA_MAT,1458.08,32,Amazon,West,2935.01
2023-01-29,SMART_WATCH,4540.49,3,Own_Website,West,2926.29
2023-01-29,SMART_WATCH,4431.17,8,Flipkart,North,2452.2
2023-01-29,FITNESS_BAND,3075.3,9,Own_Website,South,6172.76
2023-01-29,CRICKET_JERSEY,1219.99,3,Own_Website,North,822.92
2023-01-29,CRICKET_JERSEY,1216.47,18,Flipkart,East,1440.01
2023-01-29,CRICKET_JERSEY,1248.42,16,Amazon,North,1494.57
2023-01-29,PRO_RUN_SHOES,2517.15,11,Own_Website,North,6049.98
2023-01-29,PRO_RUN_SHOES,2426.36,17,Flipkart,West,2881.9
2023-01-29,PRO_RUN_SHOES,2594.22,37,Amazon,West,4795.12
2023-01-29,SMART_WATCH,4658.28,12,Amazon,South,2986.49
2023-01-30,FITNESS_BAND,3101.09,5,Own_Website,North,3301.42
2023-01-30,FITNESS_BAND,2928.66,15,Flipkart,East,2913.45
2023-01-30,FITNESS_BAND,2905.19,31,Amazon,East,6042.4
2023-01-30,YOGA_MAT,1523.78,1,Own_Website,East,351.31
2023-01-30,YOGA_MAT,1484.59,8,Flipkart,West,944.63
2023-01-30,YOGA_MAT,1537.48,9,Amazon,East,916.31
2023-01-30,SMART_WATCH,4688.59,6,Own_Website,South,5789.48
2023-01-30,SMART_WATCH,4420.5,13,Flipkart,West,4524.86
2023-01-30,CRICKET_JERSEY,1142.31,2,Own_Website,West,540.9
2023-01-30,CRICKET_JERSEY,1147.85,12,Flipkart,South,864.01
2023-01-30,CRICKET_JERSEY,1142.34,12,Amazon,North,1088.23
2023-01-30,PRO_RUN_SHOES,2508.4,8,Own_Website,North,4091.51
2023-01-30,PRO_RUN_SHOES,2537.57,26,Amazon,East,3460.47
2023-01-30,SMART_WATCH,4649.22,16,Amazon,South,4839.66
2023-01-30,PRO_RUN_SHOES,2531.87,20,Flipkart,North,4365.68
2023-01-31,FITNESS_BAND,2955.44,5,Own_Website,South,3724.75
2023-01-31,SMART_WATCH,4675.47,7,Own_Website,South,7504.99
2023-01-31,FITNESS_BAND,3082.81,15,Flipkart,North,3706.91
2023-01-31,FITNESS_BAND,3096.24,22,Amazon,North,5050.95
2023-01-31,YOGA_MAT,1538.19,4,Own_Website,North,1353.41
2023-01-31,YOGA_MAT,1544.63,18,Flipkart,West,1754.52
2023-01-31,YOGA_MAT,1438.88,23,Amazon,North,2057.93
2023-01-31,SMART_WATCH,4641.96,11,Flipkart,West,4358.44
2023-01-31,CRICKET_JERSEY,1173.06,3,Own_Website,South,856.13
2023-01-31,CRICKET_JERSEY,1140.64,13,Flipkart,West,1088.56
2023-01-31,CRICKET_JERSEY,1199.8,20,Amazon,North,1713.3
2023-01-31,PRO_RUN_SHOES,2500.94,1,Own_Website,West,577.13
2023-01-31,PRO_RUN_SHOES,2463.44,18,Flipkart,West,3912.52
2023-01-31,PRO_RUN_SHOES,2394.52,24,Amazon,West,3950.65
2023-01-31,SMART_WATCH,4386.06,21,Amazon,North,6823.92
2023-02-01,FITNESS_BAND,3148.33,14,Flipkart,West,3250.03
2023-02-01,FITNESS_BAND,2905.45,29,Amazon,West,5488.72
2023-02-01,YOGA_MAT,1574.23,9,Own_Website,South,2772.65
2023-02-01,YOGA_MAT,1515.28,11,Flipkart,North,1082.63
2023-02-01,YOGA_MAT,1465.11,16,Amazon,South,1343.78
2023-02-01,SMART_WATCH,4322.55,3,Own_Website,North,3035.99
2023-02-01,SMART_WATCH,4442.42,12,Flipkart,North,3881.47
2023-02-01,FITNESS_BAND,2955.33,4,Own_Website,North,2810.74
2023-02-01,CRICKET_JERSEY,1205.47,5,Own_Website,North,1489.74
2023-02-01,CRICKET_JERSEY,1167.75,14,Flipkart,North,1258.34
2023-02-01,CRICKET_JERSEY,1150.39,23,Amazon,North,2016.32
2023-02-01,PRO_RUN_SHOES,2496.19,1,Own_Website,West,562.45
2023-02-01,PRO_RUN_SHOES,2426.27,12,Flipkart,South,2196.04
2023-02-01,PRO_RUN_SHOES,2512.01,22,Amazon,West,3580.74
2023-02-01,SMART_WATCH,4504.68,24,Amazon,East,7218.82
2023-02-02,FITNESS_BAND,3055.98,6,Own_Website,West,3723.85
2023-02-02,FITNESS_BAND,3125.68,16,Flipkart,West,4169.79
2023-02-02,FITNESS_BAND,2874.58,21,Amazon,North,3804.74
2023-02-02,YOGA_MAT,1467.36,1,Own_Website,South,349.57
2023-02-02,YOGA_MAT,1457.03,2,Flipkart,East,208.86
2023-02-02,YOGA_MAT,1567.8,7,Amazon,North,647.1
2023-02-02,SMART_WATCH,4302.0,4,Own_Website,West,3970.05
2023-02-02,SMART_WATCH,4312.01,7,Flipkart,North,2716.25
2023-02-02,CRICKET_JERSEY,1149.94,6,Own_Website,North,1783.79
2023-02-02,CRICKET_JERSEY,1207.35,17,Flipkart,West,1271.58
2023-02-02,CRICKET_JERSEY,1241.78,36,Amazon,North,3012.0
2023-02-02,PRO_RUN_SHOES,2461.16,6,Own_Website,South,3209.08
2023-02-02,PRO_RUN_SHOES,2607.07,27,Flipkart,East,5222.98
2023-02-02,PRO_RUN_SHOES,2565.33,36,Amazon,West,6114.55
2023-02-02,SMART_WATCH,4464.99,19,Amazon,North,4306.98
2023-02-03,SMART_WATCH,4350.24,1,Own_Website,West,1112.78
2023-02-03,FITNESS_BAND,2952.8,17,Flipkart,North,3932.37
2023-02-03,FITNESS_BAND,2881.17,21,Amazon,North,3551.03
2023-02-03,YOGA_MAT,1503.43,4,Own_Website,East,1367.63
2023-02-03,YOGA_MAT,1469.09,9,Flipkart,West,1185.1
2023-02-03,YOGA_MAT,1477.56,25,Amazon,West,1959.81
2023-02-03,SMART_WATCH,4564.43,20,Flipkart,West,7130.1
2023-02-03,FITNESS_BAND,3115.79,9,Own_Website,North,6363.22
2023-02-03,CRICKET_JERSEY,1177.29,6,Own_Website,East,1666.63
2023-02-03,PRO_RUN_SHOES,2539.44,21,Amazon,West,3664.25
2023-02-03,PRO_RUN_SHOES,2429.78,11,Flipkart,West,2240.31
2023-02-03,SMART_WATCH,4619.41,25,Amazon,North,6218.77
2023-02-03,CRICKET_JERSEY,1174.53,30,Amazon,North,2000.73
2023-02-03,CRICKET_JERSEY,1246.05,17,Flipkart,East,1514.83
2023-02-03,PRO_RUN_SHOES,2517.16,5,Own_Website,West,2990.17
2023-02-04,FITNESS_BAND,2925.06,3,Own_Website,North,1836.33
2023-02-04,FITNESS_BAND,3028.2,25,Flipkart,North,5825.33
2023-02-04,FITNESS_BAND,2882.66,24,Amazon,East,5111.33
2023-02-04,YOGA_MAT,1553.88,7,Own_Website,West,2407.59
2023-02-04,YOGA_MAT,1431.27,16,Flipkart,East,1652.94
2023-02-04,SMART_WATCH,4454.27,5,Own_Website,North,4794.32
2023-02-04,SMART_WATCH,4285.22,23,Flipkart,North,8521.75
2023-02-04,YOGA_MAT,1552.0,24,Amazon,North,1960.19
2023-02-04,CRICKET_JERSEY,1167.35,7,Own_Website,West,1960.93
2023-02-04,CRICKET_JERSEY,1255.22,22,Flipkart,South,1998.65
2023-02-04,CRICKET_JERSEY,1238.43,38,Amazon,East,3274.45
2023-02-04,PRO_RUN_SHOES,2420.29,3,Own_Website,South,1529.02
2023-02-04,PRO_RUN_SHOES,2530.2,15,Flipkart,West,2580.51
2023-02-04,PRO_RUN_SHOES,2527.84,26,Amazon,South,4103.89
2023-02-04,SMART_WATCH,4587.43,23,Amazon,North,7499.78
2023-02-05,YOGA_MAT,1511.9,38,Amazon,North,4349.39
2023-02-05,FITNESS_BAND,2864.11,25,Flipkart,North,6191.23
2023-02-05,FITNESS_BAND,3020.95,7,Own_Website,East,4783.2
2023-02-05,FITNESS_BAND,2954.98,53,Amazon,West,8954.55
2023-02-05,YOGA_MAT,1561.66,9,Own_Website,North,3149.37
2023-02-05,YOGA_MAT,1555.97,31,Flipkart,East,2917.56
2023-02-05,SMART_WATCH,4590.96,5,Own_Website,West,5136.54
2023-02-05,PRO_RUN_SHOES,2563.11,36,Flipkart,North,6536.18
2023-02-05,SMART_WATCH,4472.11,38,Amazon,West,11275.68
2023-02-05,CRICKET_JERSEY,1176.42,5,Own_Website,North,1368.3
2023-02-05,CRICKET_JERSEY,1140.66,23,Flipkart,East,1681.65
2023-02-05,CRICKET_JERSEY,1209.08,41,Amazon,North,3607.08
2023-02-05,PRO_RUN_SHOES,2581.98,9,Own_Website,West,5158.36
2023-02-05,PRO_RUN_SHOES,2379.03,36,Amazon,North,6637.12
2023-02-05,SMART_WATCH,4638.21,10,Flipkart,East,3803.45
2023-02-06,FITNESS_BAND,3119.4,9,Own_Website,South,6268.5
2023-02-06,FITNESS_BAND,3016.05,14,Flipkart,North,3494.87
2023-02-06,FITNESS_BAND,3087.87,29,Amazon,North,6154.98
2023-02-06,YOGA_MAT,1564.56,5,Own_Website,South,1709.98
2023-02-06,YOGA_MAT,1524.63,26,Flipkart,East,2506.89
2023-02-06,SMART_WATCH,4484.69,5,Own_Website,East,5112.75
2023-02-06,YOGA_MAT,1439.18,19,Amazon,West,1669.47
2023-02-06,SMART_WATCH,4699.99,4,Flipkart,East,1552.23
2023-02-06,CRICKET_JERSEY,1198.67,4,Own_Website,North,1010.63
2023-02-06,CRICKET_JERSEY,1141.23,19,Flipkart,North,1819.0
2023-02-06,CRICKET_JERSEY,1155.68,27,Amazon,North,1857.21
2023-02-06,PRO_RUN_SHOES,2563.3,4,Own_Website,North,2180.18
2023-02-06,PRO_RUN_SHOES,2624.8,16,Flipkart,South,3416.59
2023-02-06,PRO_RUN_SHOES,2420.78,47,Amazon,South,8672.9
2023-02-06,SMART_WATCH,4608.11,21,Amazon,South,7430.43
2023-02-07,FITNESS_BAND,2981.46,11,Flipkart,East,2470.31
2023-02-07,FITNESS_BAND,2970.65,20,Amazon,North,3332.36
2023-02-07,YOGA_MAT,1537.1,2,Own_Website,West,603.61
2023-02-07,YOGA_MAT,1483.67,16,Flipkart,West,1544.42
2023-02-07,YOGA_MAT,1478.15,21,Amazon,South,2396.32
2023-02-07,SMART_WATCH,4476.7,1,Own_Website,West,1106.35
2023-02-07,SMART_WATCH,4624.84,9,Flipkart,West,2509.72
2023-02-07,FITNESS_BAND,2899.05,4,Own_Website,West,2875.99
2023-02-07,CRICKET_JERSEY,1181.7,3,Own_Website,West,731.94
2023-02-07,CRICKET_JERSEY,1172.74,6,Flipkart,West,638.31
2023-02-07,CRICKET_JERSEY,1217.86,12,Amazon,South,864.67
2023-02-07,PRO_RUN_SHOES,2616.67,6,Own_Website,West,3291.82
2023-02-07,PRO_RUN_SHOES,2602.19,11,Flipkart,North,1708.23
2023-02-07,PRO_RUN_SHOES,2437.49,41,Amazon,South,7307.82
2023-02-07,SMART_WATCH,4538.16,15,Amazon,West,4164.61
2023-02-08,FITNESS_BAND,3131.55,2,Own_Website,South,1447.69
2023-02-08,FITNESS_BAND,3050.24,5,Flipkart,North,968.61
2023-02-08,FITNESS_BAND,2861.61,18,Amazon,West,2867.09
2023-02-08,YOGA_MAT,1460.8,3,Own_Website,West,1108.96
2023-02-08,YOGA_MAT,1454.76,12,Flipkart,North,1132.36
2023-02-08,YOGA_MAT,1425.73,23,Amazon,West,2052.24
2023-02-08,SMART_WATCH,4723.46,3,Own_Website,North,2803.76
2023-02-08,SMART_WATCH,4677.1,13,Flipkart,South,3876.26
2023-02-08,CRICKET_JERSEY,1220.53,1,Own_Website,North,258.7
2023-02-08,CRICKET_JERSEY,1212.5,11,Flipkart,North,998.45
2023-02-08,CRICKET_JERSEY,1187.49,10,Amazon,West,833.13
2023-02-08,PRO_RUN_SHOES,2555.48,12,Own_Website,North,6609.18
2023-02-08,PRO_RUN_SHOES,2392.1,13,Flipkart,West,2764.82
2023-02-08,PRO_RUN_SHOES,2449.78,23,Amazon,East,3136.3
2023-02-08,SMART_WATCH,4583.91,16,Amazon,North,5689.57
2023-02-09,FITNESS_BAND,2908.74,9,Own_Website,West,6338.07
2023-02-09,FITNESS_BAND,2888.15,19,Flipkart,North,4481.45
2023-02-09,FITNESS_BAND,3009.47,26,Amazon,North,4398.46
2023-02-09,YOGA_MAT,1494.24,4,Own_Website,North,1469.16
2023-02-09,YOGA_MAT,1542.21,9,Flipkart,West,925.01
2023-02-09,YOGA_MAT,1486.74,16,Amazon,West,1680.87
2023-02-09,SMART_WATCH,4533.05,4,Own_Website,North,3878.64
2023-02-09,SMART_WATCH,4310.05,10,Flipkart,West,2729.89
2023-02-09,CRICKET_JERSEY,1254.32,3,Own_Website,West,874.55
2023-02-09,PRO_RUN_SHOES,2583.6,18,Amazon,West,3010.58
2023-02-09,PRO_RUN_SHOES,2539.3,10,Flipkart,West,2143.61
2023-02-09,SMART_WATCH,4461.4,20,Amazon,North,6721.96
2023-02-09,CRICKET_JERSEY,1152.15,16,Amazon,West,1063.79
2023-02-09,CRICKET_JERSEY,1147.0,11,Flipkart,South,1088.27
2023-02-09,PRO_RUN_SHOES,2580.92,1,Own_Website,North,586.43
2023-02-10,FITNESS_BAND,3114.48,10,Flipkart,North,2375.28
2023-02-10,FITNESS_BAND,2857.02,12,Amazon,East,2011.21
2023-02-10,YOGA_MAT,1470.94,7,Own_Website,South,2113.7
2023-02-10,YOGA_MAT,1457.96,18,Flipkart,South,1904.39
2023-02-10,YOGA_MAT,1554.94,26,Amazon,North,2849.88
2023-02-10,SMART_WATCH,4300.96,5,Own_Website,North,5470.45
2023-02-10,SMART_WATCH,4302.23,11,Flipkart,East,4242.69
2023-02-10,FITNESS_BAND,2951.97,5,Own_Website,South,3628.85
2023-02-10,CRICKET_JERSEY,1179.26,4,Own_Website,East,1187.22
2023-02-10,CRICKET_JERSEY,1141.57,23,Flipkart,West,1832.44
2023-02-10,CRICKET_JERSEY,1221.33,29,Amazon,West,2136.36
2023-02-10,PRO_RUN_SHOES,2624.5,3,Own_Website,East,1763.35
2023-02-10,PRO_RUN_SHOES,2431.83,26,Flipkart,West,4003.35
2023-02-10,PRO_RUN_SHOES,2444.33,32,Amazon,North,4040.3
2023-02-10,SMART_WATCH,4547.79,26,Amazon,North,7351.9
2023-02-11,FITNESS_BAND,3074.51,5,Own_Website,North,3203.77
2023-02-11,FITNESS_BAND,3018.81,33,Flipkart,West,6169.73
2023-02-11,FITNESS_BAND,2997.52,47,Amazon,East,8984.25
2023-02-11,YOGA_MAT,1513.45,11,Own_Website,West,3794.47
2023-02-11,YOGA_MAT,1517.97,24,Flipkart,West,3184.88
2023-02-11,YOGA_MAT,1446.04,33,Amazon,North,3918.51
2023-02-11,SMART_WATCH,4724.45,4,Own_Website,South,3759.43
2023-02-11,SMART_WATCH,4357.39,17,Flipkart,North,5227.04
2023-02-11,CRICKET_JERSEY,1245.24,9,Own_Website,East,2695.36
2023-02-11,CRICKET_JERSEY,1140.22,19,Flipkart,North,1851.58
2023-02-11,CRICKET_JERSEY,1251.6,40,Amazon,North,2722.56
2023-02-11,PRO_RUN_SHOES,2384.36,6,Own_Website,West,3668.44
2023-02-11,PRO_RUN_SHOES,2393.96,25,Amazon,West,4246.66
2023-02-11,SMART_WATCH,4511.34,23,Amazon,West,6318.79
2023-02-11,PRO_RUN_SHOES,2442.63,14,Flipkart,West,2971.31
2023-02-12,FITNESS_BAND,3052.28,8,Own_Website,North,5110.21
2023-02-12,SMART_WATCH,4612.05,5,Own_Website,West,5013.11
2023-02-12,FITNESS_BAND,3115.16,24,Flipkart,South,4653.58
2023-02-12,FITNESS_BAND,3011.7,41,Amazon,West,9278.36
2023-02-12,YOGA_MAT,1490.53,5,Own_Website,South,1860.41
2023-02-12,YOGA_MAT,1443.07,19,Flipkart,North,2165.46
2023-02-12,YOGA_MAT,1465.39,34,Amazon,West,3699.39
2023-02-12,SMART_WATCH,4712.84,13,Flipkart,North,4005.16
2023-02-12,CRICKET_JERSEY,1211.48,2,Own_Website,East,581.7
2023-02-12,CRICKET_JERSEY,1202.01,16,Flipkart,East,1162.13
2023-02-12,CRICKET_JERSEY,1195.36,29,Amazon,North,2554.96
2023-02-12,PRO_RUN_SHOES,2488.97,2,Own_Website,East,1013.29
2023-02-12,PRO_RUN_SHOES,2491.66,13,Flipkart,East,2775.39
2023-02-12,PRO_RUN_SHOES,2567.04,40,Amazon,North,5428.5
2023-02-12,SMART_WATCH,4480.36,33,Amazon,North,7758.97
2023-02-13,FITNESS_BAND,3007.67,12,Flipkart,West,2367.43
2023-02-13,FITNESS_BAND,3068.93,21,Amazon,West,4077.84
2023-02-13,YOGA_MAT,1496.0,3,Own_Website,North,987.24
2023-02-13,YOGA_MAT,1427.27,11,Flipkart,South,992.73
2023-02-13,YOGA_MAT,1446.76,23,Amazon,South,2442.19
2023-02-13,SMART_WATCH,4325.82,5,Own_Website,North,5181.25
2023-02-13,SMART_WATCH,4553.44,7,Flipkart,North,2783.46
2023-02-13,FITNESS_BAND,3090.3,3,Own_Website,North,2013.76
2023-02-13,CRICKET_JERSEY,1165.51,3,Own_Website,South,797.94
2023-02-13,CRICKET_JERSEY,1196.89,18,Flipkart,South,1697.58
2023-02-13,CRICKET_JERSEY,1189.69,24,Amazon,South,1772.09
2023-02-13,PRO_RUN_SHOES,2546.24,4,Own_Website,North,2458.6
2023-02-13,PRO_RUN_SHOES,2543.33,7,Flipkart,West,1345.58
2023-02-13,PRO_RUN_SHOES,2446.93,20,Amazon,North,2581.22
2023-02-13,SMART_WATCH,4548.43,15,Amazon,East,4068.35
2023-02-14,FITNESS_BAND,2911.65,5,Own_Website,South,3558.23
2023-02-14,FITNESS_BAND,3143.34,26,Flipkart,South,4902.36
2023-02-14,FITNESS_BAND,2903.29,29,Amazon,West,6272.85
2023-02-14,YOGA_MAT,1456.72,2,Own_Website,North,680.17
2023-02-14,YOGA_MAT,1508.0,15,Flipkart,South,1367.33
2023-02-14,YOGA_MAT,1501.82,23,Amazon,North,1905.76
2023-02-14,SMART_WATCH,4715.53,6,Own_Website,North,5536.48
2023-02-14,SMART_WATCH,4585.81,10,Flipkart,West,2761.65
2023-02-14,CRICKET_JERSEY,1246.83,4,Own_Website,West,1186.8
2023-02-14,CRICKET_JERSEY,1191.72,19,Flipkart,North,1415.93
2023-02-14,CRICKET_JERSEY,1146.67,19,Amazon,South,1399.18
2023-02-14,PRO_RUN_SHOES,2406.74,8,Own_Website,North,4154.65
2023-02-14,PRO_RUN_SHOES,2583.75,21,Flipkart,North,3972.13
2023-02-14,PRO_RUN_SHOES,2550.51,39,Amazon,North,7589.83
2023-02-14,SMART_WATCH,4602.1,27,Amazon,North,7624.64
2023-02-15,YOGA_MAT,1498.63,18,Amazon,East,1688.09
2023-02-15,FITNESS_BAND,2987.89,4,Own_Website,North,2578.66
2023-02-15,FITNESS_BAND,3127.99,19,Flipkart,North,4355.0
2023-02-15,FITNESS_BAND,3100.46,40,Amazon,West,7422.98
2023-02-15,YOGA_MAT,1459.86,3,Own_Website,North,937.07
2023-02-15,YOGA_MAT,1569.12,18,Flipkart,South,2019.62
2023-02-15,SMART_WATCH,4282.14,14,Flipkart,South,5074.48
2023-02-15,SMART_WATCH,4454.76,5,Own_Website,South,5408.13
2023-02-15,SMART_WATCH,4419.65,10,Amazon,North,2391.09
2023-02-15,CRICKET_JERSEY,1211.65,6,Own_Website,East,1559.62
2023-02-15,CRICKET_JERSEY,1242.67,21,Flipkart,West,2066.94
2023-02-15,CRICKET_JERSEY,1243.86,38,Amazon,North,3528.89
2023-02-15,PRO_RUN_SHOES,2412.32,5,Own_Website,West,2774.86
2023-02-15,PRO_RUN_SHOES,2408.17,20,Flipkart,West,3208.51
2023-02-15,PRO_RUN_SHOES,2582.71,26,Amazon,North,4539.07
2023-02-16,FITNESS_BAND,2906.44,2,Own_Website,North,1260.09
2023-02-16,FITNESS_BAND,3008.18,14,Flipkart,West,3310.37
2023-02-16,FITNESS_BAND,2926.14,14,Amazon,East,2495.87
2023-02-16,YOGA_MAT,1466.99,2,Own_Website,South,678.82
2023-02-16,YOGA_MAT,1462.51,19,Flipkart,South,1814.93
2023-02-16,YOGA_MAT,1430.85,20,Amazon,West,1743.68
2023-02-16,SMART_WATCH,4623.31,4,Own_Website,East,4174.78
2023-02-16,SMART_WATCH,4373.98,10,Flipkart,West,2875.48
2023-02-16,SMART_WATCH,4680.13,18,Amazon,South,6395.76
2023-02-16,CRICKET_JERSEY,1222.17,1,Own_Website,North,271.66
2023-02-16,CRICKET_JERSEY,1234.58,10,Flipkart,South,851.57
2023-02-16,CRICKET_JERSEY,1206.53,13,Amazon,North,1106.38
2023-02-16,PRO_RUN_SHOES,2453.51,5,Own_Website,East,2857.66
2023-02-16,PRO_RUN_SHOES,2590.26,12,Flipkart,North,2553.2
2023-02-16,PRO_RUN_SHOES,2531.6,17,Amazon,North,2717.53
2023-02-17,FITNESS_BAND,2963.34,13,Flipkart,South,3211.6
2023-02-17,FITNESS_BAND,2876.32,25,Amazon,West,4222.24
2023-02-17,YOGA_MAT,1517.18,1,Own_Website,West,344.62
2023-02-17,YOGA_MAT,1474.71,8,Flipkart,West,796.84
2023-02-17,YOGA_MAT,1495.26,22,Amazon,North,2617.4
2023-02-17,SMART_WATCH,4536.75,3,Own_Website,North,3144.08
2023-02-17,SMART_WATCH,4446.3,11,Flipkart,East,3486.75
2023-02-17,FITNESS_BAND,3081.1,5,Own_Website,North,3598.2
2023-02-17,CRICKET_JERSEY,1145.33,5,Own_Website,East,1413.82
2023-02-17,CRICKET_JERSEY,1238.73,21,Flipkart,North,1800.97
2023-02-17,CRICKET_JERSEY,1141.91,37,Amazon,West,2625.23
2023-02-17,PRO_RUN_SHOES,2406.61,3,Own_Website,East,1799.89
2023-02-17,PRO_RUN_SHOES,2615.23,18,Flipkart,North,3784.49
2023-02-17,PRO_RUN_SHOES,2434.65,23,Amazon,East,2877.96
2023-02-17,SMART_WATCH,4430.54,19,Amazon,West,5309.27
2023-02-18,FITNESS_BAND,3033.81,29,Flipkart,West,5815.33
2023-02-18,FITNESS_BAND,3014.37,27,Amazon,West,6336.17
2023-02-18,YOGA_MAT,1533.87,7,Own_Website,West,2373.17
2023-02-18,YOGA_MAT,1495.25,21,Flipkart,West,2336.5
2023-02-18,YOGA_MAT,1516.51,36,Amazon,South,3832.68
2023-02-18,SMART_WATCH,4418.25,2,Own_Website,North,2009.77
2023-02-18,SMART_WATCH,4439.58,11,Flipkart,West,3862.74
2023-02-18,FITNESS_BAND,3010.88,7,Own_Website,South,4385.37
2023-02-18,CRICKET_JERSEY,1219.12,9,Own_Website,West,2286.84
2023-02-18,CRICKET_JERSEY,1147.48,25,Flipkart,North,1818.62
2023-02-18,CRICKET_JERSEY,1188.37,40,Amazon,North,3491.32
2023-02-18,PRO_RUN_SHOES,2407.49,7,Own_Website,East,3521.46
2023-02-18,PRO_RUN_SHOES,2472.86,25,Flipkart,South,4809.13
2023-02-18,PRO_RUN_SHOES,2442.96,42,Amazon,West,5846.76
2023-02-18,SMART_WATCH,4356.76,23,Amazon,South,6669.63
2023-02-19,FITNESS_BAND,2884.08,5,Own_Website,West,3018.66
2023-02-19,FITNESS_BAND,2978.61,23,Flipkart,North,5399.01
2023-02-19,FITNESS_BAND,3126.26,37,Amazon,South,7562.72
2023-02-19,YOGA_MAT,1514.94,2,Own_Website,North,612.88
2023-02-19,YOGA_MAT,1470.26,12,Flipkart,East,1462.83
2023-02-19,YOGA_MAT,1473.3,30,Amazon,East,2881.7
2023-02-19,SMART_WATCH,4336.06,7,Own_Website,North,6701.76
2023-02-19,SMART_WATCH,4519.3,10,Flipkart,North,3549.84
2023-02-19,CRICKET_JERSEY,1195.47,6,Own_Website,East,1787.1
2023-02-19,CRICKET_JERSEY,1197.09,16,Flipkart,West,1641.96
2023-02-19,CRICKET_JERSEY,1214.12,20,Amazon,East,1757.86
2023-02-19,PRO_RUN_SHOES,2538.73,10,Own_Website,South,5503.72
2023-02-19,PRO_RUN_SHOES,2580.84,20,Flipkart,West,3429.95
2023-02-19,PRO_RUN_SHOES,2466.14,30,Amazon,South,4400.2
2023-02-19,SMART_WATCH,4325.56,36,Amazon,North,12943.6
2023-02-20,SMART_WATCH,4354.87,3,Own_Website,North,3085.65
2023-02-20,FITNESS_BAND,3028.18,7,Own_Website,East,4968.98
2023-02-20,FITNESS_BAND,3025.71,27,Amazon,South,6022.02
2023-02-20,YOGA_MAT,1441.52,7,Own_Website,West,2582.35
